"TITLE"	"SUMMARY"	"URL"	"change"
"Phillips 66 (PSX) Ex-Dividend Date Scheduled for August 16, 2016"	"Phillips 66 ( PSX ) will begin trading ex dividend on August 16, 2016. A cash dividend payment of $0.63 per share is scheduled to be paid on September 01, 2016. Shareholders who purchased PSX prior to the ex"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MSH9qZEHoN8/phillips-66-psx-ex-dividend-date-scheduled-for-august-16-2016-cm665242"	"N"
"[video]Exxon Mobil Is Ready to Re-Energize the Energy Sector"	"[video]Exxon Mobil Is Ready to Re-Energize the Energy Sector"	"https://www.thestreet.com/story/13674440/1/exxon-mobil-is-ready-to-re-energize-the-energy-sector.html?puc=yahoo&cm_ven=YAHOO"	"N"
"How Do Crude Oil Prices Affect Oil Stocks?"	"Image source  Getty Images.  Anyone who has invested in oil stocks knows that there is a distinct correlation between an oil stock's performance and crude oil prices . Over the past year, for"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/UxlsZcRJUBY/how-do-crude-oil-prices-affect-oil-stocks-cm665104"	"N"
"Stocks Hold Up Despite Soft Retail Sales; Earnings Lift Nvidia, Acacia"	"Stocks Hold Up Despite Soft Retail Sales; Earnings Lift Nvidia, Acacia"	"http://www.investors.com/market-trend/stock-market-today/stocks-hold-up-despite-soft-retail-sales-earnings-lift-nvidia-acacia/"	"N"
"These 2 Publicly Traded Companies Have Better Credit Ratings Than the U.S. Government"	"Image source  Getty Images.  For decades, there have been few phrases more powerful than the full faith and credit of the United States. This phrase represents the pledge of the U.S. government to"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cmY-tGcdHxY/these-2-publicly-traded-companies-have-better-credit-ratings-than-the-us-government-cm664840"	"N"
"These 2 Publicly Traded Companies Have Better Credit Ratings Than the U.S. Government"	"These 2 Publicly Traded Companies Have Better Credit Ratings Than the U.S. Government"	"http://www.fool.com/investing/2016/08/12/these-2-publicly-traded-companies-have-better-cred.aspx?source=yahoo-2&utm_campaign=article&utm_medium=feed&utm_source=yahoo-2"	"N"
"U.S. Oil Rig Count Jumps, But Prices Continue Rally"	"U.S. Oil Rig Count Jumps, But Prices Continue Rally"	"http://www.investors.com/news/oil-prices-rise-on-weak-dollar-but-rig-counts-could-send-prices-falling/"	"N"
"Stock Indexes Dip, But Crude Oil And Exxon Rise"	"Stock Indexes Dip, But Crude Oil And Exxon Rise"	"http://www.investors.com/market-trend/stock-market-today/stock-indexes-dip-but-crude-oil-and-exxon-rise/"	"N"
"Exxon Mobil Corporation: Pump XOM Stock for Free Money"	"Energy prices have been decimated from their all time highs. Energy companies like Exxon Mobil Corporation (NYSE XOM ) have suffered as a result. Source Mike Mozart via Flickr (Modified)Fundamentally,"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/e9lM_ZPOwTI/exxon-mobil-corporation-pump-xom-stock-for-free-money-cm665506"	"N"
"Energy Sector Update for 08/16/2016: NOG, PE, XOM, CVX, COP, SLB, OXY"	"Top Energy Stocks XOM +0.1% CVX +0.2% COP +0.1% SLB 0.3% OXY 0.1% Energy shares were mixed in pre market trade on Tuesday, as crude oil futures pared the gains it logged in Monday's regular session, which were spurred"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/eIKFVwVxCJk/energy-sector-update-for-08162016-nog-pe-xom-cvx-cop-slb-oxy-cm665750"	"N"
"MGM Resorts To Buy Additional 4.95% Of Common Shares Of MGM China - Quick Facts"	"MGM Resorts To Buy Additional 4.95% Of Common Shares Of MGM China - Quick Facts"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/zR-UVuSfNIc/mgm-resorts-to-buy-additional-495-of-common-shares-of-mgm-china--quick-facts-20160816-00212"	"N"
"Chevron Corporation (CVX) Ex-Dividend Date Scheduled for August 17, 2016"	"Chevron Corporation ( CVX ) will begin trading ex dividend on August 17, 2016. A cash dividend payment of $1.07 per share is scheduled to be paid on September 12, 2016. Shareholders who purchased CVX prior to the ex"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wpkw2Ik-nvQ/chevron-corporation-cvx-ex-dividend-date-scheduled-for-august-17-2016-cm665775"	"N"
"ExxonMobil to Export Qua Iboe Crude Via Alternate Pipeline"	"ExxonMobil to Export Qua Iboe Crude Via Alternate Pipeline"	"http://finance.yahoo.com/news/exxonmobil-export-qua-iboe-crude-150003681.html"	"N"
"BHP Billiton Reports Worst-Ever Annual Loss"	"BHP Billiton Reports Worst-Ever Annual Loss"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/WnDAT-7JPAM/bhp-billiton-reports-worstever-annual-loss-20160816-00211"	"N"
"SEC Suspends Trading in OTC Stock After Value Soars to $35 Billion"	"SEC Suspends Trading in OTC Stock After Value Soars to $35 Billion"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Sr-WXzPiG4g/sec-suspends-trading-in-otc-stock-after-value-soars-to-35-billion-20160815-00983"	"N"
"Zacks Industry Outlook Highlights: Exxon Mobil, BP, Cimarex Energy, Cabot Oil & Gas and Range Resources"	"For Immediate Release Chicago, IL August 17, 2016 Today, Zacks Equity Research discusses the Oil & Gas, part 1, including like Exxon Mobil Corp. ( XOM ), BP plc ( BP ), Cimarex Energy Co. ( XEC ), Cabot"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gzqKCpuGOJs/zacks-industry-outlook-highlights-exxon-mobil-bp-cimarex-energy-cabot-oil-gas-and-range-resources-cm666539"	"N"
"Oil Bounce Could Lead To A Quick Pop For Producers"	"Oil Bounce Could Lead To A Quick Pop For Producers"	"http://finance.yahoo.com/news/oil-bounce-could-lead-quick-173000896.html"	"N"
"Crude Oil, Gasoline Inventories Dip, but Traders Remain Cautious"	"Crude Oil, Gasoline Inventories Dip, but Traders Remain Cautious"	"http://247wallst.com/energy-economy/2016/08/17/crude-oil-gasoline-inventories-dip-but-traders-remain-cautious/"	"N"
"Exxon Mobil (XOM) Stock Advances as Oil Prices Rise"	"Exxon Mobil (XOM) Stock Advances as Oil Prices Rise"	"https://www.thestreet.com/story/13677033/1/exxon-mobil-xom-stock-advances-as-oil-prices-rise.html?puc=yahoo&cm_ven=YAHOO"	"N"
"[$$] Too Big to Frack? Oil Giants Try Again to Master Technology That Revolutionized Drilling"	"[$$] Too Big to Frack? Oil Giants Try Again to Master Technology That Revolutionized Drilling"	"http://www.wsj.com/articles/too-big-to-frack-oil-giants-try-again-to-master-technology-that-revolutionized-drilling-1471362741?mod=yahoo_hs"	"N"
"[$$] Too Big to Frack? Oil Giants Try Again to Master Technology That Revolutionized Drilling"	"[at The Wall Street Journal] - BP and others are hoping that hydraulic fracturing will allow them to coax enough oil out of U.S. wells to replace output from declining megaprojects."	"http://www.wsj.com/articles/too-big-to-frack-oil-giants-try-again-to-master-technology-that-revolutionized-drilling-1471362741?ru=yahoo?mod=yahoo_itp"	"N"
"Exxon Said to Slow Louisiana Refinery as People Escape Flood"	"Exxon Said to Slow Louisiana Refinery as People Escape Flood"	"http://www.bloomberg.com/news/articles/2016-08-17/exxon-baton-rouge-refinery-said-to-begin-shutdown-on-flooding?cmpid=yhoo.headline"	"N"
"Will Exxon (XOM) Stock Be Affected by CDA Closure?"	"Will Exxon (XOM) Stock Be Affected by CDA Closure?"	"https://www.thestreet.com/story/13677610/1/will-exxon-xom-stock-be-affected-by-cda-closure.html?puc=yahoo&cm_ven=YAHOO"	"N"
"Oil & Gas Industry Outlook - Aug. 2016"	"Crude Oil U.S. oil futures have been very volatile in 2016 with prices recovering from a 12 year low of $26.21 a barrel in February to $50 barrel mark in early June and then slipping again to under $40."	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A8Fv3tPRM7k/oil-gas-industry-outlook-aug-2016-cm666211"	"N"
"Oil Extends Rally Even As Iran Cool To Output Freeze"	"Oil Extends Rally Even As Iran Cool To Output Freeze"	"http://www.investors.com/news/oil-falls-then-rises-after-labor-dept-data-iran-might-not-agree-to-freeze/"	"N"
"ExxonMobil to Export Qua Iboe Crude Via Alternate Pipeline"	"ExxonMobil CorporationXOM is reportedly chalking out a plan to export Qua Iboe crude oil through an alternate pipeline while repairing the main export line that was damaged in July. Notably, the above mentioned crude oil is Nigeria's largest export"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Vvdy-3FkeHA/exxonmobil-to-export-qua-iboe-crude-via-alternate-pipeline-cm666070"	"N"
"Buffett Isn't the Only One Munching on Apple"	"Buffett Isn't the Only One Munching on Apple"	"http://realmoney.thestreet.com/articles/08/16/2016/buffett-isnt-only-one-munching-apple?puc=yahoo&cm_ven=YAHOO"	"N"
"HollyFrontier Corporation (HFC) Ex-Dividend Date Scheduled for August 19, 2016"	"HollyFrontier Corporation ( HFC ) will begin trading ex dividend on August 19, 2016. A cash dividend payment of $0.33 per share is scheduled to be paid on September 23, 2016. Shareholders who purchased HFC prior to the ex"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/t4z0_-DpXZg/hollyfrontier-corporation-hfc-ex-dividend-date-scheduled-for-august-19-2016-cm667006"	"N"
"Trade of the Day: Ride Oil<U+0092>s Rally With VDE"	"Vanguard Energy ETF (NYSEARCA  VDE )   Shares of VDE jumped 0.9% on Monday as oil prices rose 2.8% to $45.74 a barrel."	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7U7tMcrLlRg/trade-of-the-day-ride-oils-rally-with-vde-cm666095"	"N"
"Here's Why We Believe BP's Stock Is Worth $36 Per Share"	"The London based oil and gas major, BP Plc. ( BP ), has been on a downhill track since it posted weak June quarter 2016 results last month. The integrated company had relied primarily on its downstream operations to"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VfqroOz9c2Y/heres-why-we-believe-bps-stock-is-worth-36-per-share-cm666172"	"N"
"Natural Gas Price Ticks Up on Smaller Inventory Addition"	"Natural Gas Price Ticks Up on Smaller Inventory Addition"	"http://247wallst.com/energy-economy/2016/08/18/natural-gas-price-ticks-up-on-smaller-inventory-addition/"	"N"
"Oil Rebounds As U.S. Stockpiles Fall, But OPEC Freeze Unlikely"	"Oil Rebounds As U.S. Stockpiles Fall, But OPEC Freeze Unlikely"	"http://www.investors.com/news/oil-rebounds-as-u-s-stockpiles-fall-but-opec-freeze-unlikely/"	"N"
"Ride an Oil Rally With This Familiar ETF"	"On Tuesday, oil prices and the corresponding exchange traded products climbed for the fourth straight day as traders speculate on the likelihood of production cuts to stabilize the market and a weakening U.S. dollar helped support prices."	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_fQH-xrei0Q/ride-an-oil-rally-with-this-familiar-etf-cm666565"	"N"
"Chevron's Spending. Will Cash Flow Be Forthcoming?"	"Chevron's Spending. Will Cash Flow Be Forthcoming?"	"http://blogs.barrons.com/stockstowatchtoday/2016/08/18/chevrons-spending-will-cash-flow-be-fortcoming/?mod=yahoobarrons&ru=yahoo"	"N"
"These Oil Majors Will Bid In Mexico<U+0092>s $44B Offshore Tender"	"These Oil Majors Will Bid In Mexico<U+0092>s $44B Offshore Tender"	"http://finance.yahoo.com/news/oil-majors-bid-mexico-44b-140000880.html"	"N"
"ExxonMobil, Hess & Chevron Team Up for Mexican Oil Auction"	"ExxonMobil, Hess & Chevron Team Up for Mexican Oil Auction"	"http://finance.yahoo.com/news/exxonmobil-hess-chevron-team-mexican-143102686.html"	"N"
"Exxon Mobil reveals potentially revolutionary technology to cut emissions"	"Exxon Mobil reveals potentially revolutionary technology to cut emissions"	"http://www.bizjournals.com/dallas/news/2016/08/19/exxon-mobil-reveals-potentially-revolutionary.html?ana=yahoo"	"N"
"InterOil<U+0092>s Value Enhancing Transaction with ExxonMobil Presentation"	"[at noodls] - InterOil's value-enhancing transaction with ExxonMobil August 2016 This document includes forward-looking statements. All statements, other than statements of historical facts, included in ..."	"http://www.publicnow.com/view/D81E506756329C494D80B1787D1B5844D27D1F01"	"N"
"Exxon (XOM) Stock Lower, Enters Joint Mexico Oil Bid"	"Exxon (XOM) Stock Lower, Enters Joint Mexico Oil Bid"	"https://www.thestreet.com/story/13680346/1/exxon-xom-stock-lower-enters-joint-mexico-oil-bid.html?puc=yahoo&cm_ven=YAHOO"	"N"
"Report : Exxon, Chevron And Hess In Joint Bid For Mexican Oil"	"Report : Exxon, Chevron And Hess In Joint Bid For Mexican Oil"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QNxBIgQDkLw/report--exxon-chevron-and-hess-in-joint-bid-for-mexican-oil-20160818-01006"	"N"
"Positive Outlook and Higher Oil Prices Help Stocks"	"Positive Outlook and Higher Oil Prices Help Stocks"	"http://finance.yahoo.com/news/positive-outlook-higher-oil-prices-222407238.html"	"N"
"Performance of Companies in the Energy Sector on August 18"	"Performance of Companies in the Energy Sector on August 18"	"http://marketrealist.com/2016/08/performance-companies-energy-sector-august-18/?utm_source=yahoo&utm_medium=feed"	"N"
"Mexico<U+393C><U+3E32>s Deepwater Attracts Exxon, Chevron, Hess Partnership"	"Mexico<U+393C><U+3E32>s Deepwater Attracts Exxon, Chevron, Hess Partnership"	"http://247wallst.com/energy-business/2016/08/19/mexicos-deepwater-attracts-exxon-chevron-hess-partnership/"	"N"
"Energy Sector Update for 08/19/2016: XOM, CVX, COP, SLB, OXY, XLE, WMB, EPD, USO, UNG"	"Top Energy Stocks XOM 0.1% CVX unchanged COP unchanged SLB 0.2% OXY unchanged Energy stocks were inching lower in Friday's pre market session, with shares of energy companies in the S&P 500 tracked by the Energy Select Sector SPDR"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-WOuAxf3KmI/energy-sector-update-for-08192016-xom-cvx-cop-slb-oxy-xle-wmb-epd-uso-ung-cm667559"	"N"
"Letter to Shareholders"	"[at noodls] - *** Vote Today FOR the ExxonMobil Transaction *** August 19, 2016 Dear InterOil Shareholders, On July 21, 2016, InterOil entered into a definitive agreement under which ExxonMobil agreed to acquire the ..."	"http://www.publicnow.com/view/BC5D50083C045722712C74479E2949354563FFD2"	"N"
"Letter of Transmittal for ExxonMobil Transaction"	"[at noodls] - THIS LETTER OF TRANSMITTAL IS FOR USE ONLY IN CONJUNCTION WITH THE PLAN OF ARRANGEMENT INVOLVING INTEROIL CORPORATION AND EXXON MOBIL CORPORATION. ... This is an abstract of the original noodl. To continue ..."	"http://www.publicnow.com/view/C345882F6080FB42CC63924BD969D0D0E0018F9E"	"N"
"ExxonMobil and Georgia Tech Innovation Could Lead to Significant Cuts in Chemical Manufacturing Energy Use and Emissions"	"[Business Wire] - Scientists from ExxonMobil and the Georgia Institute of Technology have developed a potentially revolutionary new technology that could significantly reduce the amount of energy and emissions associated with manufacturing plastics."	"http://finance.yahoo.com/news/exxonmobil-georgia-tech-innovation-could-180000073.html"	"N"
"InterOil Highlights Value Created by ExxonMobil Transaction"	"[at noodls] - <df> MEDIA RELEASE FOR IMMEDIATE RELEASE Company Files Management Information Circular for Special Meeting on the ExxonMobil Transaction Urges Shareholders to vote FOR the ExxonMobil Transaction Singapore ..."	"http://www.publicnow.com/view/3D354F0A35CC9F88E040729B4E5122395A393ADF"	"N"
"Notice of Meeting and Management Information Circular for Special Meeting on ExxonMobil Transaction"	"[at noodls] - NOTICE OF MEETING and MANAGEMENT INFORMATION CIRCULAR for a SPECIAL MEETING of HOLDERS OF COMMON SHARES, OPTIONS AND RESTRICTED SHARE UNITS of INTEROIL CORPORATION with respect to an ARRANGEMENT involving ..."	"http://www.publicnow.com/view/629822E077F110EE05E4391339691C9BD717B8CB"	"N"
"Merrill upgrades oil stocks: Time to buy?"	"Merrill upgrades oil stocks: Time to buy?"	"http://finance.yahoo.com/video/merrill-upgrades-oil-stocks-time-191700707.html"	"N"
"3 Super-Cheap iShares ETFs for Portfolio Building"	"Exchange traded funds (ETFs) just keep getting cheaper as the long standing ETF fee war wages on. There have already been a spate of fee"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/mUQom2gL1-k/3-super-cheap-ishares-etfs-for-portfolio-building-cm667465"	"N"
