"data.title"	"data.publication_date"	"data.summary"	"data.url"	"data.ticker"	"data.figi_ticker"	"data.figi"	"result_count"	"page_size"	"current_page"	"total_pages"	"api_call_credits"
"Merck & Co.’s Animal Health Segment in 3Q17"	"2017-12-04T15:30:52.000+00:00"	"Merck & Co.'s (MRK) Animal Health segment reported revenues of $1 billion in 3Q17, a 16% rise compared to $865 million in 3Q16."	"http://finance.yahoo.com/r/c4a43eea-f521-329b-a79a-3bcd70cc752d/merck-co-s-animal-health-segment-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Merck & Co.’s Animal Health Segment in 3Q17"	"2017-12-04T15:30:52.000+00:00"	"Merck & Co.'s (MRK) Animal Health segment reported revenues of $1 billion in 3Q17, a 16% rise compared to $865 million in 3Q16."	"http://finance.yahoo.com/r/c4a43eea-f521-329b-a79a-3bcd70cc752d/merck-co-s-animal-health-segment-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Merck’s Immunology and Cardiovascular Franchise in 3Q17"	"2017-12-04T14:00:57.000+00:00"	"In 3Q17, Merck's Remicade revenues fell ~31% to $214 million compared to $311 million in 3Q16. The fall was driven by lower sales due to generic competition and biosimilars."	"http://finance.yahoo.com/r/2943a76a-84de-3356-b03e-be98d4c25b77/mercks-immunology-cardiovascular-franchise-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Merck’s Immunology and Cardiovascular Franchise in 3Q17"	"2017-12-04T14:00:57.000+00:00"	"In 3Q17, Merck's Remicade revenues fell ~31% to $214 million compared to $311 million in 3Q16. The fall was driven by lower sales due to generic competition and biosimilars."	"http://finance.yahoo.com/r/2943a76a-84de-3356-b03e-be98d4c25b77/mercks-immunology-cardiovascular-franchise-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Today’s Research Reports on Trending Tickers: CVS Health Corporation and Merck & Company"	"2017-12-04T13:10:00.000+00:00"	"NEW YORK, NY / ACCESSWIRE / December 4, 2017 / U.S. markets retreated from records high on Friday as investors keep an eye on the progress tax legislation and news on Michael Flynn spur on the market. ..."	"https://finance.yahoo.com/news/today-research-reports-trending-tickers-131000517.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Today’s Research Reports on Trending Tickers: CVS Health Corporation and Merck & Company"	"2017-12-04T13:10:00.000+00:00"	"NEW YORK, NY / ACCESSWIRE / December 4, 2017 / U.S. markets retreated from records high on Friday as investors keep an eye on the progress tax legislation and news on Michael Flynn spur on the market. ..."	"https://finance.yahoo.com/news/today-research-reports-trending-tickers-131000517.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"See what the IHS Markit Score report has to say about Merck & Co Inc."	"2017-12-04T13:01:33.000+00:00"	"Merck & Co Inc NYSE:MRK"	"https://finance.yahoo.com/news/see-ihs-markit-score-report-130133383.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"See what the IHS Markit Score report has to say about Merck & Co Inc."	"2017-12-04T13:01:33.000+00:00"	"Merck & Co Inc NYSE:MRK"	"https://finance.yahoo.com/news/see-ihs-markit-score-report-130133383.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"GlaxoSmithKline’s Valuation in November 2017"	"2017-12-04T12:35:22.000+00:00"	"In 3Q17, GlaxoSmithKline (GSK) surpassed Wall Street analysts’ estimates for its earnings per share. GSK reported revenues of ~7.8 billion pounds, missing the estimate of 7.9 billion pounds."	"http://finance.yahoo.com/r/8ae1eff7-b2dd-315e-8cf0-20695538c626/glaxosmithklines-valuation-in-november-2017?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"GlaxoSmithKline’s Valuation in November 2017"	"2017-12-04T12:35:22.000+00:00"	"In 3Q17, GlaxoSmithKline (GSK) surpassed Wall Street analysts’ estimates for its earnings per share. GSK reported revenues of ~7.8 billion pounds, missing the estimate of 7.9 billion pounds."	"http://finance.yahoo.com/r/8ae1eff7-b2dd-315e-8cf0-20695538c626/glaxosmithklines-valuation-in-november-2017?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Merck’s Diabetes Portfolio in 3Q17"	"2017-12-04T12:31:17.000+00:00"	"The combined revenues of Merck's (MRK) Januvia and Janumet in 3Q17 was $1.52 billion, a 2% decline compared to $1.55 billion in 3Q16, mainly due to lower sales of Janumet."	"http://finance.yahoo.com/r/bd2f439d-15cb-3d2c-b6e4-3e0cbd2278f3/mercks-diabetes-portfolio-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Merck’s Diabetes Portfolio in 3Q17"	"2017-12-04T12:31:17.000+00:00"	"The combined revenues of Merck's (MRK) Januvia and Janumet in 3Q17 was $1.52 billion, a 2% decline compared to $1.55 billion in 3Q16, mainly due to lower sales of Janumet."	"http://finance.yahoo.com/r/bd2f439d-15cb-3d2c-b6e4-3e0cbd2278f3/mercks-diabetes-portfolio-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Merck's Mavenclad (Cladribine Tablets) Approved for Relapsing-Remitting Multiple Sclerosis in Canada"	"2017-12-04T08:06:00.000+00:00"	"Merck, a leading science and technology company, today announced that Health Canada has approved MAVENCLAD™ (Cladribine Tablets) as monotherapy for the treatment of adult patients with relapsing-remitting multiple sclerosis (RRMS) to reduce the frequency of clinical exacerbations and delay the progression of disability.  MAVENCLAD™ is generally recommended in multiple sclerosis (MS) patients who have had an inadequate response to, or are unable to tolerate, one or more therapies for multiple sclerosis.[2] MAVENCLAD™ is the first and only oral short-course treatment to provide efficacy across key measures of disease activity in patients with RRMS, including disability progression, annualized relapse rate and magnetic resonance imaging (MRI) activity."	"https://finance.yahoo.com/news/mercks-mavenclad-cladribine-tablets-approved-080600518.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Merck's Mavenclad (Cladribine Tablets) Approved for Relapsing-Remitting Multiple Sclerosis in Canada"	"2017-12-04T08:06:00.000+00:00"	"Merck, a leading science and technology company, today announced that Health Canada has approved MAVENCLAD™ (Cladribine Tablets) as monotherapy for the treatment of adult patients with relapsing-remitting multiple sclerosis (RRMS) to reduce the frequency of clinical exacerbations and delay the progression of disability.  MAVENCLAD™ is generally recommended in multiple sclerosis (MS) patients who have had an inadequate response to, or are unable to tolerate, one or more therapies for multiple sclerosis.[2] MAVENCLAD™ is the first and only oral short-course treatment to provide efficacy across key measures of disease activity in patients with RRMS, including disability progression, annualized relapse rate and magnetic resonance imaging (MRI) activity."	"https://finance.yahoo.com/news/mercks-mavenclad-cladribine-tablets-approved-080600518.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"The 15 All-Time Best-Selling Prescription Drugs"	"2017-12-02T13:11:25.000+00:00"	"Most people may not know it but only a handful out of every thousand drugs that begin development ever make it to the final stages of trials and not all of those are approved Still the low odds of success are worth it to drug companies See what many people may not fully"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nLweZRTu9fw/the-15-all-time-best-selling-prescription-drugs-cm885830"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"The 15 All-Time Best-Selling Prescription Drugs"	"2017-12-02T13:11:25.000+00:00"	"Most people may not know it but only a handful out of every thousand drugs that begin development ever make it to the final stages of trials and not all of those are approved Still the low odds of success are worth it to drug companies See what many people may not fully"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/nLweZRTu9fw/the-15-all-time-best-selling-prescription-drugs-cm885830"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"3 Drug/Biotech Stocks in Focus on World AIDS Day"	"2017-12-02T01:20:57.000+00:00"	"Every year World Aids Day is celebrated on Dec 1 to raise public awareness about Acquired Immuno Deficiency Syndrome popularly known as AIDS The day is observed to make people aware about proper cure and prevention of the disease In this regard this year the theme for the day this year"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/r0u-e5XSxqM/3-drugbiotech-stocks-in-focus-on-world-aids-day-cm885784"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"3 Drug/Biotech Stocks in Focus on World AIDS Day"	"2017-12-02T01:20:57.000+00:00"	"Every year World Aids Day is celebrated on Dec 1 to raise public awareness about Acquired Immuno Deficiency Syndrome popularly known as AIDS The day is observed to make people aware about proper cure and prevention of the disease In this regard this year the theme for the day this year"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/r0u-e5XSxqM/3-drugbiotech-stocks-in-focus-on-world-aids-day-cm885784"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Bristol-Myers' Opdivo's Lung Cancer Study Meets Early Success"	"2017-12-02T01:20:50.000+00:00"	"Bristol Myers Squibb Company BMY announced that its late stage study evaluating Opdivo versus docetaxel was stopped earlier than expected as it met the primary endpoint The CheckMate 078 study was being conducted on mainly Chinese patients who were previously treated for advanced or"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/O0939MiKTFs/bristol-myers-opdivos-lung-cancer-study-meets-early-success-cm885783"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Bristol-Myers' Opdivo's Lung Cancer Study Meets Early Success"	"2017-12-02T01:20:50.000+00:00"	"Bristol Myers Squibb Company BMY announced that its late stage study evaluating Opdivo versus docetaxel was stopped earlier than expected as it met the primary endpoint The CheckMate 078 study was being conducted on mainly Chinese patients who were previously treated for advanced or"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/O0939MiKTFs/bristol-myers-opdivos-lung-cancer-study-meets-early-success-cm885783"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Dow, S&P Hold On To Weekly Wins Despite Flynn Bombshell"	"2017-12-01T23:20:21.000+00:00"	"The Dow Jones Industrial Average DJIA 160 was on track for another big win today until the Michael Flynn news broke sending the blue chip index cratering by more than 350 points at its intraday low The bombshell political news overshadowed cautious optimism over Senate"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/L187x2Rl7QU/dow-sp-hold-on-to-weekly-wins-despite-flynn-bombshell-cm885736"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Dow, S&P Hold On To Weekly Wins Despite Flynn Bombshell"	"2017-12-01T23:20:21.000+00:00"	"The Dow Jones Industrial Average DJIA 160 was on track for another big win today until the Michael Flynn news broke sending the blue chip index cratering by more than 350 points at its intraday low The bombshell political news overshadowed cautious optimism over Senate"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/L187x2Rl7QU/dow-sp-hold-on-to-weekly-wins-despite-flynn-bombshell-cm885736"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Bristol-Myers&apos; Opdivo&apos;s Lung Cancer Study Meets Early Success"	"2017-12-01T23:14:11.000+00:00"	"Bristol-Myers&apos; (BMY) phase III study evaluating Opdivo versus docetaxel was stopped earlier than expected as it met the primary endpoint."	"https://finance.yahoo.com/news/bristol-myers-apos-opdivo-apos-231411083.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Bristol-Myers&apos; Opdivo&apos;s Lung Cancer Study Meets Early Success"	"2017-12-01T23:14:11.000+00:00"	"Bristol-Myers&apos; (BMY) phase III study evaluating Opdivo versus docetaxel was stopped earlier than expected as it met the primary endpoint."	"https://finance.yahoo.com/news/bristol-myers-apos-opdivo-apos-231411083.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Market Close Report: NASDAQ Composite index closes at 6,847.59 down -26.38 points"	"2017-12-01T21:48:49.000+00:00"	"Friday s session closes with the NASDAQ Composite Index at 6 847 59 The total shares traded for the NASDAQ was over 2 29 billion Declining stocks led advancers by 1 52 to 1 ratio There were 1195 advancers and 1811 decliners for the day On the NASDAQ Stock Exchange 42 stocks reached a 52"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/sLzkmqovVQM/market-close-report-nasdaq-composite-index-closes-at-684759-down-2638-points-cm885725"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Market Close Report: NASDAQ Composite index closes at 6,847.59 down -26.38 points"	"2017-12-01T21:48:49.000+00:00"	"Friday s session closes with the NASDAQ Composite Index at 6 847 59 The total shares traded for the NASDAQ was over 2 29 billion Declining stocks led advancers by 1 52 to 1 ratio There were 1195 advancers and 1811 decliners for the day On the NASDAQ Stock Exchange 42 stocks reached a 52"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/sLzkmqovVQM/market-close-report-nasdaq-composite-index-closes-at-684759-down-2638-points-cm885725"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Nestle, Stada prepare rival bids for Germany's Merck consumer health - sources"	"2017-12-01T19:13:44.000+00:00"	"LONDON/FRANKFURT (Reuters) - Swiss food giant Nestle (NESN.S) and the private equity owners of German drug firm Stada (STAGn.DE) are both preparing tentative bids for Merck KgaA's (MRCG.DE) consumer health unit, several sources told Reuters.  Merck's financial adviser JPMorgan has invited bids for the business, which is valued at about 4 billion euros (£3.5 billion), ahead of a Dec. 15 deadline, the sources said.  Nestle is widely seen as a natural buyer for the maker of Seven Seas vitamins and Bion nutritional supplements, after previous talks to set up a consumer joint venture with Merck fell through over the summer."	"https://finance.yahoo.com/news/nestle-stada-prepare-rival-bids-191344461.html?.tsrc=rss"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Nestle, Stada prepare rival bids for Germany's Merck consumer health - sources"	"2017-12-01T19:13:44.000+00:00"	"LONDON/FRANKFURT (Reuters) - Swiss food giant Nestle (NESN.S) and the private equity owners of German drug firm Stada (STAGn.DE) are both preparing tentative bids for Merck KgaA's (MRCG.DE) consumer health unit, several sources told Reuters.  Merck's financial adviser JPMorgan has invited bids for the business, which is valued at about 4 billion euros (£3.5 billion), ahead of a Dec. 15 deadline, the sources said.  Nestle is widely seen as a natural buyer for the maker of Seven Seas vitamins and Bion nutritional supplements, after previous talks to set up a consumer joint venture with Merck fell through over the summer."	"https://finance.yahoo.com/news/nestle-stada-prepare-rival-bids-191344461.html?.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Stock Indexes Drop, But Oil Stocks Rise; Vote Likely On Tax-Cut Bill"	"2017-12-01T18:22:04.000+00:00"	"U S stock indexes deepened their losses midday Friday as Senate Republicans scrambled to salvage its tax cut package The indexes rallied Thursday on belief that the bill would pass but doubts delayed a vote late Thursday ibd display video id 2994904 width 50 float"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GxTvtFt78oQ/stock-indexes-drop-but-oil-stocks-rise-vote-likely-on-tax-cut-bill-cm885581"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Stock Indexes Drop, But Oil Stocks Rise; Vote Likely On Tax-Cut Bill"	"2017-12-01T18:22:04.000+00:00"	"U S stock indexes deepened their losses midday Friday as Senate Republicans scrambled to salvage its tax cut package The indexes rallied Thursday on belief that the bill would pass but doubts delayed a vote late Thursday ibd display video id 2994904 width 50 float"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GxTvtFt78oQ/stock-indexes-drop-but-oil-stocks-rise-vote-likely-on-tax-cut-bill-cm885581"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Asset Planning Services, Ltd. Buys Merck Inc, Vanguard Short-Term Corporate Bond ETF, Voya ..."	"2017-12-01T17:19:27.000+00:00"	"Asset Planning Services Ltd New Purchases PPR PPR IGE ITR IDV EEMV FLOT HYI HYI EFG Added Positions MRK VCSH IVV VXUS VEA SCHM BRK B VTV PHB QQQ Reduced Positions VUG VOT VEU VOO VO IJK IVE BSV SLF VTI Sold Out DD"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kQHfqH0no_o/asset-planning-services-ltd-buys-merck-inc-vanguard-short-term-corporate-bond-etf-voya-cm885573"	"MRK"	"MRK:US"	"BBG000BPD168"	"4164"	"100"	"1"	"42"	"1"
"Asset Planning Services, Ltd. Buys Merck Inc, Vanguard Short-Term Corporate Bond ETF, Voya ..."	"2017-12-01T17:19:27.000+00:00"	"Asset Planning Services Ltd New Purchases PPR PPR IGE ITR IDV EEMV FLOT HYI HYI EFG Added Positions MRK VCSH IVV VXUS VEA SCHM BRK B VTV PHB QQQ Reduced Positions VUG VOT VEU VOO VO IJK IVE BSV SLF VTI Sold Out DD"	"http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kQHfqH0no_o/asset-planning-services-ltd-buys-merck-inc-vanguard-short-term-corporate-bond-etf-voya-cm885573"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
"Merck’s Gardasil and Other Human Vaccines in 3Q17"	"2017-12-01T15:32:46.000+00:00"	"Merck & Co.'s (MRK) Gardasil franchise reported total sales of $675 million in3Q17, a 22% fall compared to $860 million in 3Q16."	"http://finance.yahoo.com/r/bf687a78-07e3-3ba3-bfa7-4172affeb268/mercks-gardasil-human-vaccines-3q17?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss"	NA	NA	NA	"4164"	"100"	"1"	"42"	"1"
